family,genus,species,num_orders,num_fam,num_spp
Eurytomidae,Eurytoma,sciromatis,1,2,4
Eurytomidae,Eurytoma,scolyti,1,1,3
Eurytomidae,Eurytoma,scrobata,0,0,0
Eurytomidae,Eurytoma,scrophulariae,1,2,2
Eurytomidae,Eurytoma,sculptura,0,0,0
Eurytomidae,Eurytoma,semicircula,1,1,1
Eurytomidae,Eurytoma,semifuscicornis,1,2,3
Eurytomidae,Eurytoma,seminigrifemur,0,0,0
Eurytomidae,Eurytoma,seminis,1,1,2
Eurytomidae,Eurytoma,semivenae,1,1,2
Eurytomidae,Eurytoma,sepulta,0,0,0
Eurytomidae,Eurytoma,sequax,0,0,0
Eurytomidae,Eurytoma,serratulae,3,4,7
Eurytomidae,Eurytoma,setigera,1,2,10
Eurytomidae,Eurytoma,setitibia,2,2,2
Eurytomidae,Eurytoma,sheelae,0,0,0
Eurytomidae,Eurytoma,shyamagatra,0,0,0
Eurytomidae,Eurytoma,siamense,0,0,0
Eurytomidae,Eurytoma,silvae,0,0,0
Eurytomidae,Eurytoma,silvipuer,0,0,0
Eurytomidae,Eurytoma,similacis,0,0,0
Eurytomidae,Eurytoma,similis,0,0,0
Eurytomidae,Eurytoma,simutniki,0,0,0
Eurytomidae,Eurytoma,sinensis,1,1,1
Eurytomidae,Eurytoma,sivinskii,1,1,2
Eurytomidae,Eurytoma,solenozopheriae,2,4,4
Eurytomidae,Eurytoma,spadix,1,1,1
Eurytomidae,Eurytoma,speciosa,0,0,0
Eurytomidae,Eurytoma,spermophaga,1,1,1
Eurytomidae,Eurytoma,spes,0,0,0
Eurytomidae,Eurytoma,sphaera,1,1,2
Eurytomidae,Eurytoma,sphegum,0,0,0
Eurytomidae,Eurytoma,spicula,0,0,0
Eurytomidae,Eurytoma,spina,1,1,2
Eurytomidae,Eurytoma,spinifera,0,0,0
Eurytomidae,Eurytoma,spinipes,0,0,0
Eurytomidae,Eurytoma,spongiosa,1,1,6
Eurytomidae,Eurytoma,squamosa,1,1,6
Eurytomidae,Eurytoma,steffani,1,1,1
Eurytomidae,Eurytoma,stegmaieri,1,1,1
Eurytomidae,Eurytoma,stenostigma,0,0,0
Eurytomidae,Eurytoma,stepicola,1,1,1
Eurytomidae,Eurytoma,stepposa,0,0,0
Eurytomidae,Eurytoma,stigmi,1,2,6
Eurytomidae,Eurytoma,stilpnota,1,1,1
Eurytomidae,Eurytoma,striatifacies,2,3,4
Eurytomidae,Eurytoma,striatigena,1,1,1
Eurytomidae,Eurytoma,striatula,0,0,0
Eurytomidae,Eurytoma,strigifrons,2,6,24
Eurytomidae,Eurytoma,strigosa,1,1,1
Eurytomidae,Eurytoma,striolata,1,1,10
Eurytomidae,Eurytoma,studiosa,6,7,37
Eurytomidae,Eurytoma,subelongati,0,0,0
Eurytomidae,Eurytoma,subfusca,1,1,1
Eurytomidae,Eurytoma,subsanguinea,0,0,0
Eurytomidae,Eurytoma,sulcata,0,0,0
Eurytomidae,Eurytoma,swezeyi,1,1,1
Eurytomidae,Eurytoma,sylvarum,1,1,1
Eurytomidae,Eurytoma,sylviae,0,0,0
Eurytomidae,Eurytoma,systoloides,0,0,0
Eurytomidae,Eurytoma,tanjorensis,0,0,0
Eurytomidae,Eurytoma,tapio,1,1,3
Eurytomidae,Eurytoma,taraxaci,1,1,1
Eurytomidae,Eurytoma,tatipakensis,1,1,2
Eurytomidae,Eurytoma,tellis,0,0,0
Eurytomidae,Eurytoma,tenebrica,0,0,0
Eurytomidae,Eurytoma,tenuis,0,0,0
Eurytomidae,Eurytoma,tephritidis,0,0,0
Eurytomidae,Eurytoma,tepicensis,0,0,0
Eurytomidae,Eurytoma,terebinthi,0,0,0
Eurytomidae,Eurytoma,terrea,1,1,1
Eurytomidae,Eurytoma,tessariae,1,1,1
Eurytomidae,Eurytoma,testaceitarsis,0,0,0
Eurytomidae,Eurytoma,thoraxica,0,0,0
Eurytomidae,Eurytoma,tibiaspinae,0,0,0
Eurytomidae,Eurytoma,tilicola,1,2,2
Eurytomidae,Eurytoma,tinctipennis,0,0,0
Eurytomidae,Eurytoma,toddaliae,0,0,0
Eurytomidae,Eurytoma,tokatensis,0,0,0
Eurytomidae,Eurytoma,tolidepepra,1,2,2
Eurytomidae,Eurytoma,tomici,2,3,9
Eurytomidae,Eurytoma,transvaalensis,0,0,0
Eurytomidae,Eurytoma,transversa,0,0,0
Eurytomidae,Eurytoma,tricolor,0,0,0
Eurytomidae,Eurytoma,tricoloripes,2,2,2
Eurytomidae,Eurytoma,truncata,1,1,1
Eurytomidae,Eurytoma,truncatella,0,0,0
Eurytomidae,Eurytoma,trypeticola,1,1,1
Eurytomidae,Eurytoma,tulaya,0,0,0
Eurytomidae,Eurytoma,tumida,0,0,0
Eurytomidae,Eurytoma,tumoris,1,1,1
Eurytomidae,Eurytoma,tuomurensis,0,0,0
Eurytomidae,Eurytoma,turkestanica,1,1,1
Eurytomidae,Eurytoma,turkezia,0,0,0
Eurytomidae,Eurytoma,turkomanica,1,1,2
Eurytomidae,Eurytoma,tylodermatis,4,14,47
Eurytomidae,Eurytoma,udara,0,0,0
Eurytomidae,Eurytoma,undata,1,1,1
Eurytomidae,Eurytoma,unicolor,1,1,1
Eurytomidae,Eurytoma,ussuriensis,0,0,0
Eurytomidae,Eurytoma,vadosa,1,1,2
Eurytomidae,Eurytoma,varicolor,0,0,0
Eurytomidae,Eurytoma,varivena,0,0,0
Eurytomidae,Eurytoma,venula,1,1,1
Eurytomidae,Eurytoma,verbasci,1,1,2
Eurytomidae,Eurytoma,verbena,4,9,12
Eurytomidae,Eurytoma,vernonia,1,1,13
Eurytomidae,Eurytoma,verticillata,5,21,62
Eurytomidae,Eurytoma,victori,2,2,2
Eurytomidae,Eurytoma,virescentis,1,1,1
Eurytomidae,Eurytoma,vitis,1,1,1
Eurytomidae,Eurytoma,vittata,0,0,0
Eurytomidae,Eurytoma,volkovi,1,1,1
Eurytomidae,Eurytoma,wachtli,2,5,18
Eurytomidae,Eurytoma,walshi,3,3,5
Eurytomidae,Eurytoma,werauhia,1,1,1
Eurytomidae,Eurytoma,xantherella,0,0,0
Eurytomidae,Eurytoma,xanthopus,0,0,0
Eurytomidae,Eurytoma,xinganensis,1,1,2
Eurytomidae,Eurytoma,xylophaga,0,0,0
Eurytomidae,Eurytoma,xylotrechi,1,1,2
Eurytomidae,Eurytoma,yagii,0,0,0
Eurytomidae,Eurytoma,yangi,0,0,0
Eurytomidae,Eurytoma,yemeni,0,0,0
Eurytomidae,Eurytoma,yunnanensis,1,1,1
Eurytomidae,Eurytoma,zerovai,1,1,1
Eurytomidae,Eurytoma,zlatae,2,2,2
Eurytomidae,Eurytoma,zykovi,1,1,1
Eurytomidae,Tetramesa,aciculata,1,1,2
Eurytomidae,Tetramesa,adrianae,0,0,0
Eurytomidae,Tetramesa,aequalis,0,0,0
Eurytomidae,Tetramesa,aequata,0,0,0
Eurytomidae,Tetramesa,aequidens,0,0,0
Eurytomidae,Tetramesa,affinis,0,0,0
Eurytomidae,Tetramesa,agropyrocola,1,1,1
Eurytomidae,Tetramesa,agrostidis,1,1,2
Eurytomidae,Tetramesa,ainsliei,1,1,1
Eurytomidae,Tetramesa,airae,1,1,1
Eurytomidae,Tetramesa,albiangulatus,0,0,0
Eurytomidae,Tetramesa,albomaculatum,1,1,1
Eurytomidae,Tetramesa,anatolica,0,0,0
Eurytomidae,Tetramesa,aneurolepidii,1,1,1
Eurytomidae,Tetramesa,angelonini,0,0,0
Eurytomidae,Tetramesa,angustatum,0,0,0
Eurytomidae,Tetramesa,angustipenne,2,2,2
Eurytomidae,Tetramesa,angustula,0,0,0
Eurytomidae,Tetramesa,antica,0,0,0
Eurytomidae,Tetramesa,arenaria,0,0,0
Eurytomidae,Tetramesa,aristidae,0,0,0
Eurytomidae,Tetramesa,arrhenateri,1,1,1
Eurytomidae,Tetramesa,australiensis,0,0,0
Eurytomidae,Tetramesa,bambusae,1,1,2
Eurytomidae,Tetramesa,beckmanniae,1,1,1
Eurytomidae,Tetramesa,brachypodii,1,1,3
Eurytomidae,Tetramesa,brevicollis,1,1,8
Eurytomidae,Tetramesa,brevicornis,2,2,8
Eurytomidae,Tetramesa,brevipennis,0,0,0
Eurytomidae,Tetramesa,brevis,0,0,0
Eurytomidae,Tetramesa,breviventris,0,0,0
Eurytomidae,Tetramesa,brischkei,1,1,2
Eurytomidae,Tetramesa,bromicola,1,1,1
Eurytomidae,Tetramesa,bromiphila,0,0,0
Eurytomidae,Tetramesa,buccata,0,0,0
Eurytomidae,Tetramesa,calamagrostidis,2,2,2
Eurytomidae,Tetramesa,calicutensis,0,0,0
Eurytomidae,Tetramesa,californicum,0,0,0
Eurytomidae,Tetramesa,captivum,1,1,1
Eurytomidae,Tetramesa,cereipes,1,1,4
Eurytomidae,Tetramesa,changajensis,0,0,0
Eurytomidae,Tetramesa,cinnae,1,1,1
Eurytomidae,Tetramesa,comatae,1,1,1
Eurytomidae,Tetramesa,cornuta,1,1,5
Eurytomidae,Tetramesa,crassicornis,0,0,0
Eurytomidae,Tetramesa,cumana,1,1,1
Eurytomidae,Tetramesa,cylindrica,1,1,2
Eurytomidae,Tetramesa,cyrenaica,0,0,0
Eurytomidae,Tetramesa,dakota,1,1,1
Eurytomidae,Tetramesa,dalhousiae,0,0,0
Eurytomidae,Tetramesa,damascena,0,0,0
Eurytomidae,Tetramesa,danthoniae,1,1,1
Eurytomidae,Tetramesa,decaryi,0,0,0
Eurytomidae,Tetramesa,deccanensis,0,0,0
Eurytomidae,Tetramesa,dispar,1,1,3
Eurytomidae,Tetramesa,distincta,0,0,0
Eurytomidae,Tetramesa,dorsata,0,0,0
Eurytomidae,Tetramesa,egesta,0,0,0
Eurytomidae,Tetramesa,elongia,1,1,1
Eurytomidae,Tetramesa,elymi,1,1,3
Eurytomidae,Tetramesa,elymicola,1,1,1
Eurytomidae,Tetramesa,elymivora,1,1,1
Eurytomidae,Tetramesa,elymophaga,1,1,2
Eurytomidae,Tetramesa,elymophila,1,1,1
Eurytomidae,Tetramesa,elymophthora,1,1,1
Eurytomidae,Tetramesa,elymoxena,1,1,1
Eurytomidae,Tetramesa,eremita,1,1,2
Eurytomidae,Tetramesa,europae,0,0,0
Eurytomidae,Tetramesa,eximia,2,3,5
Eurytomidae,Tetramesa,festucae,1,1,2
Eurytomidae,Tetramesa,flavicornis,0,0,0
Eurytomidae,Tetramesa,flavicoxa,1,1,1
Eurytomidae,Tetramesa,flavipes,1,1,1
Eurytomidae,Tetramesa,foersteri,0,0,0
Eurytomidae,Tetramesa,fulvicollis,1,1,2
Eurytomidae,Tetramesa,fumipennis,1,1,1
Eurytomidae,Tetramesa,funeralis,0,0,0
Eurytomidae,Tetramesa,gahani,1,1,1
Eurytomidae,Tetramesa,gibsoni,0,0,0
Eurytomidae,Tetramesa,gigantochloae,1,1,3
Eurytomidae,Tetramesa,gillettei,0,0,0
Eurytomidae,Tetramesa,giraudi,1,1,5
Eurytomidae,Tetramesa,gracilipennis,1,1,4
Eurytomidae,Tetramesa,graeca,0,0,0
Eurytomidae,Tetramesa,hageni,1,1,1
Eurytomidae,Tetramesa,hesperum,1,1,1
Eurytomidae,Tetramesa,holci,1,1,1
Eurytomidae,Tetramesa,hordei,2,2,2
Eurytomidae,Tetramesa,hyalipennis,1,1,5
Eurytomidae,Tetramesa,inaequalis,0,0,0
Eurytomidae,Tetramesa,inermis,1,1,2
Eurytomidae,Tetramesa,inquilinum,0,0,0
Eurytomidae,Tetramesa,insolita,0,0,0
Eurytomidae,Tetramesa,insularum,0,0,0
Eurytomidae,Tetramesa,iphis,0,0,0
Eurytomidae,Tetramesa,ishikawae,1,1,1
Eurytomidae,Tetramesa,jonesi,1,1,1
Eurytomidae,Tetramesa,juncea,0,0,0
Eurytomidae,Tetramesa,kaszabi,0,0,0
Eurytomidae,Tetramesa,kazachstanica,1,1,1
Eurytomidae,Tetramesa,kingi,1,1,1
Eurytomidae,Tetramesa,koebelei,0,0,0
Eurytomidae,Tetramesa,laevigata,0,0,0
Eurytomidae,Tetramesa,laothoe,0,0,0
Eurytomidae,Tetramesa,lativentris,0,0,0
Eurytomidae,Tetramesa,leucospae,1,1,2
Eurytomidae,Tetramesa,leymi,0,0,0
Eurytomidae,Tetramesa,linearis,1,1,8
Eurytomidae,Tetramesa,lolii,1,1,3
Eurytomidae,Tetramesa,longicornis,1,1,3
Eurytomidae,Tetramesa,longipetiolatum,1,1,1
Eurytomidae,Tetramesa,longula,1,1,1
Eurytomidae,Tetramesa,luteicollis,0,0,0
Eurytomidae,Tetramesa,macalusoi,0,0,0
Eurytomidae,Tetramesa,maculata,1,1,2
Eurytomidae,Tetramesa,maderae,1,1,6
Eurytomidae,Tetramesa,maritima,1,1,1
Eurytomidae,Tetramesa,matrana,1,1,1
Eurytomidae,Tetramesa,minor,0,0,0
Eurytomidae,Tetramesa,minuendum,1,1,1
Eurytomidae,Tetramesa,mongolica,0,0,0
Eurytomidae,Tetramesa,montanum,0,0,0
Eurytomidae,Tetramesa,motschulskyi,0,0,0
Eurytomidae,Tetramesa,narendrani,0,0,0
Eurytomidae,Tetramesa,nebulosa,0,0,0
Eurytomidae,Tetramesa,neocaptivum,1,1,1
Eurytomidae,Tetramesa,nepe,0,0,0
Eurytomidae,Tetramesa,nigricornis,0,0,0
Eurytomidae,Tetramesa,novalis,0,0,0
Eurytomidae,Tetramesa,nubilata,1,1,1
Eurytomidae,Tetramesa,obscurata,0,0,0
Eurytomidae,Tetramesa,occidentale,1,1,1
Eurytomidae,Tetramesa,oregon,1,1,1
Eurytomidae,Tetramesa,ovata,0,0,0
Eurytomidae,Tetramesa,ovatella,1,1,1
Eurytomidae,Tetramesa,pacifica,0,0,0
Eurytomidae,Tetramesa,paluda,0,0,0
Eurytomidae,Tetramesa,panici,1,1,1
Eurytomidae,Tetramesa,pavliceki,0,0,0
Eurytomidae,Tetramesa,peethavarna,0,0,0
Eurytomidae,Tetramesa,persica,0,0,0
Eurytomidae,Tetramesa,petiolata,1,1,1
Eurytomidae,Tetramesa,phleicola,1,1,3
Eurytomidae,Tetramesa,phragmitis,1,1,1
Eurytomidae,Tetramesa,phyllotachitis,1,1,2
Eurytomidae,Tetramesa,poacola,1,1,1
Eurytomidae,Tetramesa,poae,1,1,1
Eurytomidae,Tetramesa,poophila,1,1,2
Eurytomidae,Tetramesa,poosi,0,0,0
Eurytomidae,Tetramesa,problematica,0,0,0
Eurytomidae,Tetramesa,puccinellae,1,1,1
Eurytomidae,Tetramesa,punctata,1,1,1
Eurytomidae,Tetramesa,pusilla,0,0,0
Eurytomidae,Tetramesa,reptans,0,0,0
Eurytomidae,Tetramesa,reticulata,0,0,0
Eurytomidae,Tetramesa,riparia,0,0,0
Eurytomidae,Tetramesa,robusta,0,0,0
Eurytomidae,Tetramesa,robustella,0,0,0
Eurytomidae,Tetramesa,romana,1,1,1
Eurytomidae,Tetramesa,rossica,0,0,0
Eurytomidae,Tetramesa,rufipes,1,1,1
Eurytomidae,Tetramesa,rujumi,0,0,0
Eurytomidae,Tetramesa,rustica,0,0,0
Eurytomidae,Tetramesa,samarica,1,1,1
Eurytomidae,Tetramesa,sanai,0,0,0
Eurytomidae,Tetramesa,sativi,1,1,1
Eurytomidae,Tetramesa,scheppigi,1,1,3
Eurytomidae,Tetramesa,schlechtendali,1,1,1
Eurytomidae,Tetramesa,schmidti,1,1,1
Eurytomidae,Tetramesa,secale,1,1,2
Eurytomidae,Tetramesa,semilutea,0,0,0
Eurytomidae,Tetramesa,sociabilis,0,0,0
Eurytomidae,Tetramesa,stipae,0,0,0
Eurytomidae,Tetramesa,stipicola,1,1,1
Eurytomidae,Tetramesa,stipiphagum,1,1,1
Eurytomidae,Tetramesa,stipiphilum,0,0,0
Eurytomidae,Tetramesa,subfumata,0,0,0
Eurytomidae,Tetramesa,sulcata,0,0,0
Eurytomidae,Tetramesa,sulcatella,0,0,0
Eurytomidae,Tetramesa,swezeyi,1,1,1
Eurytomidae,Tetramesa,szelenyii,0,0,0
Eurytomidae,Tetramesa,tananarivensis,0,0,0
Eurytomidae,Tetramesa,tenuicornis,0,0,0
Eurytomidae,Tetramesa,testacea,0,0,0
Eurytomidae,Tetramesa,texta,0,0,0
Eurytomidae,Tetramesa,tibialis,1,1,2
Eurytomidae,Tetramesa,tobiasi,1,1,1
Eurytomidae,Tetramesa,townesi,0,0,0
Eurytomidae,Tetramesa,tritici,3,3,5
Eurytomidae,Tetramesa,tunetana,0,0,0
Eurytomidae,Tetramesa,ukrainica,1,1,1
Eurytomidae,Tetramesa,utahense,0,0,0
Eurytomidae,Tetramesa,vacillans,0,0,0
Eurytomidae,Tetramesa,vadana,0,0,0
Eurytomidae,Tetramesa,vaginicolum,1,1,1
Eurytomidae,Tetramesa,variae,1,1,2
Eurytomidae,Tetramesa,ventricosa,0,0,0
Eurytomidae,Tetramesa,viktorina,1,1,1
Eurytomidae,Tetramesa,websteri,1,1,1
Eurytomidae,Tetramesa,zerovae,0,0,0
Leucospidae,Leucospis,addenda,0,0,0
Leucospidae,Leucospis,affinis,2,3,23
Leucospidae,Leucospis,africana,0,0,0
Leucospidae,Leucospis,aliena,0,0,0
Leucospidae,Leucospis,anthidioides,1,1,1
Leucospidae,Leucospis,antiqua,0,0,0
Leucospidae,Leucospis,aruina,1,1,1
Leucospidae,Leucospis,atriceps,0,0,0
Leucospidae,Leucospis,aurantiaca,0,0,0
Leucospidae,Leucospis,auripyga,0,0,0
Leucospidae,Leucospis,australis,0,0,0
Leucospidae,Leucospis,azteca,0,0,0
Leucospidae,Leucospis,bakeri,0,0,0
Leucospidae,Leucospis,banksi,0,0,0
Leucospidae,Leucospis,bifasciata,1,1,2
Leucospidae,Leucospis,biguetina,1,2,5
Leucospidae,Leucospis,bioculata,0,0,0
Leucospidae,Leucospis,birkmani,0,0,0
Leucospidae,Leucospis,brasiliensis,0,0,0
Leucospidae,Leucospis,brevicauda,0,0,0
Leucospidae,Leucospis,buchi,0,0,0
Leucospidae,Leucospis,bulbiventris,0,0,0
Leucospidae,Leucospis,calligastri,0,0,0
Leucospidae,Leucospis,carinifera,0,0,0
Leucospidae,Leucospis,cayennensis,1,1,5
Leucospidae,Leucospis,clavigaster,0,0,0
Leucospidae,Leucospis,colombiana,0,0,0
Leucospidae,Leucospis,conicus,0,0,0
Leucospidae,Leucospis,coxalis,0,0,0
Leucospidae,Leucospis,darjilingensis,0,0,0
Leucospidae,Leucospis,desantisi,0,0,0
Leucospidae,Leucospis,dorsigera,2,4,21
Leucospidae,Leucospis,egaia,0,0,0
Leucospidae,Leucospis,elegans,0,0,0
Leucospidae,Leucospis,enderleini,0,0,0
Leucospidae,Leucospis,fallax,0,0,0
Leucospidae,Leucospis,femoricincta,0,0,0
Leucospidae,Leucospis,fuelleborniana,0,0,0
Leucospidae,Leucospis,funerea,0,0,0
Leucospidae,Leucospis,genalis,1,1,2
Leucospidae,Leucospis,gigas,1,2,16
Leucospidae,Leucospis,giraulti,1,1,1
Leucospidae,Leucospis,glaesaria,0,0,0
Leucospidae,Leucospis,globigera,0,0,0
Leucospidae,Leucospis,gomezi,0,0,0
Leucospidae,Leucospis,guzeratensis,0,0,0
Leucospidae,Leucospis,histrio,1,1,2
Leucospidae,Leucospis,holubi,0,0,0
Leucospidae,Leucospis,hopei,1,1,1
Leucospidae,Leucospis,ignota,0,0,0
Leucospidae,Leucospis,imitans,0,0,0
Leucospidae,Leucospis,incarnata,0,0,0
Leucospidae,Leucospis,insularis,0,0,0
Leucospidae,Leucospis,intermedia,1,1,2
Leucospidae,Leucospis,japonica,1,3,9
Leucospidae,Leucospis,klugii,1,1,1
Leucospidae,Leucospis,lankana,0,0,0
Leucospidae,Leucospis,latifrons,0,0,0
Leucospidae,Leucospis,leptomera,0,0,0
Leucospidae,Leucospis,leucotelus,0,0,0
Leucospidae,Leucospis,mackerrasi,0,0,0
Leucospidae,Leucospis,maculata,0,0,0
Leucospidae,Leucospis,malaica,0,0,0
Leucospidae,Leucospis,manaica,0,0,0
Leucospidae,Leucospis,metatibialis,0,0,0
Leucospidae,Leucospis,mexicana,0,0,0
Leucospidae,Leucospis,micrura,0,0,0
Leucospidae,Leucospis,miniata,0,0,0
Leucospidae,Leucospis,moleyrei,0,0,0
Leucospidae,Leucospis,morawitzi,0,0,0
Leucospidae,Leucospis,nambui,0,0,0
Leucospidae,Leucospis,namibica,0,0,0
Leucospidae,Leucospis,nigerrima,0,0,0
Leucospidae,Leucospis,nigripyga,0,0,0
Leucospidae,Leucospis,niticoxa,0,0,0
Leucospidae,Leucospis,obsoleta,0,0,0
Leucospidae,Leucospis,opalescens,0,0,0
Leucospidae,Leucospis,ornata,0,0,0
Leucospidae,Leucospis,osmiae,1,1,1
Leucospidae,Leucospis,parvula,0,0,0
Leucospidae,Leucospis,pediculata,0,0,0
Leucospidae,Leucospis,petiolata,0,0,0
Leucospidae,Leucospis,pictipyga,0,0,0
Leucospidae,Leucospis,pinna,1,1,1
Leucospidae,Leucospis,poeyi,1,1,1
Leucospidae,Leucospis,procera,0,0,0
Leucospidae,Leucospis,propinqua,0,0,0
Leucospidae,Leucospis,pubescens,0,0,0
Leucospidae,Leucospis,pulchella,0,0,0
Leucospidae,Leucospis,pulcherrima,0,0,0
Leucospidae,Leucospis,pulchriceps,0,0,0
Leucospidae,Leucospis,pyriformis,1,1,1
Leucospidae,Leucospis,regalis,0,0,0
Leucospidae,Leucospis,reversa,1,1,1
Leucospidae,Leucospis,rieki,0,0,0
Leucospidae,Leucospis,rileyi,0,0,0
Leucospidae,Leucospis,robertsoni,0,0,0
Leucospidae,Leucospis,robusta,0,0,0
Leucospidae,Leucospis,rostrata,0,0,0
Leucospidae,Leucospis,santarema,0,0,0
Leucospidae,Leucospis,schlettereri,0,0,0
Leucospidae,Leucospis,sedlaceki,0,0,0
Leucospidae,Leucospis,signifera,0,0,0
Leucospidae,Leucospis,sinensis,0,0,0
Leucospidae,Leucospis,slossonae,1,1,1
Leucospidae,Leucospis,speifera,0,0,0
Leucospidae,Leucospis,sumichrastii,0,0,0
Leucospidae,Leucospis,texana,0,0,0
Leucospidae,Leucospis,tricolor,0,0,0
Leucospidae,Leucospis,vallicaucaensis,1,1,2
Leucospidae,Leucospis,vanharteni,0,0,0
Leucospidae,Leucospis,varicollis,0,0,0
Leucospidae,Leucospis,ventricosa,0,0,0
Leucospidae,Leucospis,versicolor,0,0,0
Leucospidae,Leucospis,violaceipennis,0,0,0
Leucospidae,Leucospis,viridis,0,0,0
Leucospidae,Leucospis,williamsi,1,1,1
Leucospidae,Leucospis,xylocopae,1,1,1
Leucospidae,Leucospis,yasumatsui,0,0,0
Mymaridae,Anagrus,aegyptiacus,0,0,0
Mymaridae,Anagrus,ainu,0,0,0
Mymaridae,Anagrus,albiclava,0,0,0
Mymaridae,Anagrus,amazonensis,1,1,1
Mymaridae,Anagrus,antipodus,0,0,0
Mymaridae,Anagrus,armatus,2,6,20
Mymaridae,Anagrus,atomus,4,7,41
Mymaridae,Anagrus,avalae,1,1,14
Mymaridae,Anagrus,baeri,1,1,2
Mymaridae,Anagrus,bakkendorfi,0,0,0
Mymaridae,Anagrus,brasiliensis,0,0,0
Mymaridae,Anagrus,breviclavatus,0,0,0
Mymaridae,Anagrus,brevifuniculatus,0,0,0
Mymaridae,Anagrus,brevis,0,0,0
Mymaridae,Anagrus,brocheri,1,2,4
Mymaridae,Anagrus,columbi,1,1,2
Mymaridae,Anagrus,daanei,1,1,10
Mymaridae,Anagrus,dalhousieanus,0,0,0
Mymaridae,Anagrus,debilis,0,0,0
Mymaridae,Anagrus,delicatus,1,1,3
Mymaridae,Anagrus,elegans,1,2,3
Mymaridae,Anagrus,elongatus,0,0,0
Mymaridae,Anagrus,empanadus,1,1,1
Mymaridae,Anagrus,empoascae,1,2,7
Mymaridae,Anagrus,ensifer,1,1,2
Mymaridae,Anagrus,epos,2,3,25
Mymaridae,Anagrus,erythroneurae,1,1,10
Mymaridae,Anagrus,fennicus,1,1,1
Mymaridae,Anagrus,fisheri,0,0,0
Mymaridae,Anagrus,flaveolus,1,3,32
Mymaridae,Anagrus,flaviapex,1,2,4
Mymaridae,Anagrus,flavus,1,1,1
Mymaridae,Anagrus,foersteri,1,1,1
Mymaridae,Anagrus,fragranticus,0,0,0
Mymaridae,Anagrus,frequens,1,2,13
Mymaridae,Anagrus,funebris,0,0,0
Mymaridae,Anagrus,gonzalezae,1,1,1
Mymaridae,Anagrus,hirashimai,0,0,0
Mymaridae,Anagrus,humicola,0,0,0
Mymaridae,Anagrus,hydrophilus,0,0,0
Mymaridae,Anagrus,incarnatosimilis,1,2,4
Mymaridae,Anagrus,incarnatus,2,4,27
Mymaridae,Anagrus,insularis,0,0,0
Mymaridae,Anagrus,iti,1,1,1
Mymaridae,Anagrus,japonicus,0,0,0
Mymaridae,Anagrus,kashtanka,0,0,0
Mymaridae,Anagrus,klop,0,0,0
Mymaridae,Anagrus,kvas,0,0,0
Mymaridae,Anagrus,lindberginae,1,1,1
Mymaridae,Anagrus,lineolus,0,0,0
Mymaridae,Anagrus,longifrangiatus,0,0,0
Mymaridae,Anagrus,longitibialis,0,0,0
Mymaridae,Anagrus,minutus,1,1,1
Mymaridae,Anagrus,miriamae,1,2,2
Mymaridae,Anagrus,mockfordi,1,1,1
Mymaridae,Anagrus,mymaricornis,0,0,0
Mymaridae,Anagrus,naulti,1,1,1
Mymaridae,Anagrus,nigriceps,1,1,1
Mymaridae,Anagrus,nigriventris,2,4,20
Mymaridae,Anagrus,nilaparvatae,2,2,11
Mymaridae,Anagrus,oahuensis,0,0,0
Mymaridae,Anagrus,obscurus,1,2,2
Mymaridae,Anagrus,ogloblini,0,0,0
Mymaridae,Anagrus,optabilis,3,3,16
Mymaridae,Anagrus,pallidus,0,0,0
Mymaridae,Anagrus,pallipes,0,0,0
Mymaridae,Anagrus,paranagrosimilis,0,0,0
Mymaridae,Anagrus,parvus,0,0,0
Mymaridae,Anagrus,perforator,1,1,9
Mymaridae,Anagrus,puella,0,0,0
Mymaridae,Anagrus,putnamii,1,2,3
Mymaridae,Anagrus,quasibrevis,0,0,0
Mymaridae,Anagrus,raygilli,1,1,1
Mymaridae,Anagrus,rilensis,0,0,0
Mymaridae,Anagrus,scassellatii,1,1,1
Mymaridae,Anagrus,semiglabrus,0,0,0
Mymaridae,Anagrus,sensillatus,0,0,0
Mymaridae,Anagrus,setosus,0,0,0
Mymaridae,Anagrus,sophiae,1,1,1
Mymaridae,Anagrus,stethynioides,1,1,1
Mymaridae,Anagrus,striatus,0,0,0
Mymaridae,Anagrus,subfuscus,3,7,15
Mymaridae,Anagrus,takeyanus,1,1,2
Mymaridae,Anagrus,tretiakovae,1,1,8
Mymaridae,Anagrus,unilinearis,0,0,0
Mymaridae,Anagrus,urichi,1,1,7
Mymaridae,Anagrus,ustulatus,1,1,7
Mymaridae,Anagrus,vilis,0,0,0
Mymaridae,Anagrus,virginiae,1,1,1
Mymaridae,Anagrus,vulneratus,1,1,2
Mymaridae,Anagrus,yawi,1,2,4
Mymaridae,Anaphes,acutipennis,0,0,0
Mymaridae,Anaphes,acutiventris,0,0,0
Mymaridae,Anaphes,additus,0,0,0
Mymaridae,Anaphes,aequipennatus,0,0,0
Mymaridae,Anaphes,aequus,0,0,0
Mymaridae,Anaphes,aestivus,0,0,0
Mymaridae,Anaphes,alaskae,0,0,0
Mymaridae,Anaphes,albipes,0,0,0
Mymaridae,Anaphes,amplipennis,0,0,0
Mymaridae,Anaphes,angustipennis,0,0,0
Mymaridae,Anaphes,antoniae,0,0,0
Mymaridae,Anaphes,apilosus,0,0,0
Mymaridae,Anaphes,archettii,1,1,1
