"family","genus","species","nbr_country","lat_min","lon_min","lat_max","lon_max","lat_mean","lon_mean","lat_median","lon_median","host_order","host_fam","host_spp","mode","eco"
"Pteromalidae","Pteromalus","melanocerus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","melanochlorus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","meligethi",1,41.32373,63.9528098,41.32373,63.9528098,41.32373,63.9528098,41.32373,63.9528098,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","melitaeae",1,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","meridionalis",1,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","metallicus",2,10.3529588,75.7223521,14.5203896,76.5119752,12.4366742,76.11716365,12.4366742,76.11716365,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","metallifemur",1,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","microgastris",3,42.6384261,12.674297,52.0977181,37.5837615,48.4813853667,23.0946248,50.7080119,19.0258159,3,4,7,"sex","par"
"Pteromalidae","Pteromalus","microneurus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","microps",8,32.9407496,-89.6884636,59.6749712,71.4388595155,48.7874549438,11.1652656576,51.117170075,12.47215265,2,2,4,"sex","par"
"Pteromalidae","Pteromalus","micros",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","mixtus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","miyunensis",1,39.9059631,116.391248,39.9059631,116.391248,39.9059631,116.391248,39.9059631,116.391248,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","mobilis",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","molestus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","monochrous",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","moravicus",1,59.6749712,14.5208584,59.6749712,14.5208584,59.6749712,14.5208584,59.6749712,14.5208584,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","morio",1,-4.6574976,55.4540146,-4.6574976,55.4540146,-4.6574976,55.4540146,-4.6574976,55.4540146,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","musaeus",14,40.0028028,-4.0031039,64.6863136,97.7453061,51.4880257786,15.4768795024,50.86207735,10.9752285946,2,2,7,"sex","par"
"Pteromalidae","Pteromalus","mutia",2,52.2928116,-3.7389299,52.7954791,-0.540240236617,52.54414535,-2.13958506831,52.54414535,-2.13958506831,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","mydon",1,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","myopitae",5,40.0028028,-4.0031039,59.6749712,14.5208584,48.34300664,4.90802895268,46.603354,1.8883335,1,1,3,"sex","par"
"Pteromalidae","Pteromalus","myopites",1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","nanulus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","napaeus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","naucus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","navis",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","nebulosus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","neesii",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","neglectus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","neobscurus",5,46.603354,1.8883335,64.6863136,97.7453061,53.85946357,41.0198902431,51.15092055,19.5060937,3,4,5,"sex","par"
"Pteromalidae","Pteromalus","niger",1,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","nigricans",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","nigrus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","niphe",1,-42.0350669,146.6366887,-42.0350669,146.6366887,-42.0350669,146.6366887,-42.0350669,146.6366887,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","nobilis",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","nodulosus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","nuperus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","obductus",2,47.1817585,10.4234469,51.0834196,19.5060937,49.13258905,14.9647703,49.13258905,14.9647703,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","obscuripes",3,38.7251776,-114.015407,45.9896587,-94.6113287,42.7865335,-104.744817433,43.6447642,-105.6077166,2,2,2,"sex","par"
"Pteromalidae","Pteromalus","obscurus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","obvolitans",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","ochrocerus",8,46.603354,-0.540240236617,64.6863136,97.7453061,54.68875785,21.8749152681,52.5167341,12.47215265,3,3,6,"sex","par"
"Pteromalidae","Pteromalus","oenoe",1,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","onerati",4,39.4225192,-111.7143583,50.0000002,-73.9865811,42.557214225,-86.526275375,40.40316875,-80.20208105,2,3,4,"sex","par"
"Pteromalidae","Pteromalus","opacus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","opimus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","orgyiae",1,37.0000001,105.9999999,37.0000001,105.9999999,37.0000001,105.9999999,37.0000001,105.9999999,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","ormenus",0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","ornatus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","ortalus",2,52.2928116,-3.7389299,52.7954791,-0.540240236617,52.54414535,-2.13958506831,52.54414535,-2.13958506831,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","osmiae",1,59.6749712,14.5208584,59.6749712,14.5208584,59.6749712,14.5208584,59.6749712,14.5208584,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","oxynthes",1,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pachygaster",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pachymerus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pallidipes",1,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pallipes",1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","paludicola",2,49.8167003,14.5208584,59.6749712,15.4749544,54.74583575,14.9979064,54.74583575,14.9979064,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","papaveris",5,46.603354,-0.540240236617,59.6749712,19.5060937,51.46779648,9.15969845268,51.0834196,10.4234469,1,1,2,"sex","par"
"Pteromalidae","Pteromalus","parietinae",7,47.1817585,-0.540240236617,59.6749712,19.5060937,51.9187218429,9.94095436357,51.0834196,10.4234469,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","patro",5,46.7985624,-0.540240236617,59.6749712,14.5208584,52.51808428,7.634129209,52.2379891,8.2319736,1,1,2,"sex","par"
"Pteromalidae","Pteromalus","pauliani",1,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pellucidiventris",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pellucidus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","phycidis",13,36.7014631,-124.9999999,55,-66.7499999,44.7515985769,-85.3072026615,43.6211955,-77.727883,3,11,39,"sex","par"
"Pteromalidae","Pteromalus","picinus",2,47.1817585,10.4234469,51.0834196,19.5060937,49.13258905,14.9647703,49.13258905,14.9647703,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","piercei",13,30.8703881,-118.7559973,47.6201461,-72.7342162,39.5737757308,-88.6451323308,40.0757384,-84.6824345,2,4,12,"sex","par"
"Pteromalidae","Pteromalus","pilosellae",1,59.6749712,14.5208584,59.6749712,14.5208584,59.6749712,14.5208584,59.6749712,14.5208584,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","pilosellus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","planiusculus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","platensis",3,-34.9964962,-64.9672816,-21.9549805,-49.0232347,-29.9423438,-56.6702229,-32.8755547,-56.0201524,1,3,5,"sex","par"
"Pteromalidae","Pteromalus","platyphilus",18,5.89168285,-75.9300731239,59.6749712,128.437295,44.1169858111,28.149736652,46.37305135,20.02876685,2,2,4,"sex","par"
"Pteromalidae","Pteromalus","pogonochoeri",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","poisoensis",2,28.5306525,-16.9817465613,32.75175465,-15.7464438,30.641203575,-16.3640951806,30.641203575,-16.3640951806,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","polychlori",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","polycyclus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pomacearum",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pontaniae",3,47.2000338,11.5270102892,64.574131,14.5208584,57.149712,13.0826092297,59.6749712,13.199959,1,1,13,"sex","par"
"Pteromalidae","Pteromalus","praeceps",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","praecocellae",2,41.5089324,14.5208584,59.6749712,74.724091,50.5919518,44.6224747,50.5919518,44.6224747,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","praelongus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","praepes",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","praepotens",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","princeps",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","procerus",4,39.9059631,-0.540240236617,59.6749712,116.391248,49.590406575,38.7644471658,49.390346,19.60339045,1,1,1,"sex","par"
"Pteromalidae","Pteromalus","propinquus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","proprius",1,52.8032368,128.437295,52.8032368,128.437295,52.8032368,128.437295,52.8032368,128.437295,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","provincialis",1,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","psyllus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pulchellus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pulcherrimus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pullus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","punctum",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pungens",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","purpureiventris",6,31.8160381,-118.7559973,45.9896587,-94.6113287,38.2453974167,-101.386233217,37.48729155,-99.0471428,1,1,3,"sex","par"
"Pteromalidae","Pteromalus","pusillus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pygmaeanae",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pygmaeolus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","pygmaeus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","qinghaiensis",1,36,96,36,96,36,96,36,96,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","questionis",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","quinquefasciatus",1,34.5708167,-105.9930069,34.5708167,-105.9930069,34.5708167,-105.9930069,34.5708167,-105.9930069,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","racemosi",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","ramulorum",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","rapax",2,47.1817585,10.4234469,51.0834196,19.5060937,49.13258905,14.9647703,49.13258905,14.9647703,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","ratzeburgii",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","rectispinus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","regius",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","relevatus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","rhinthon",2,59.6749712,11.5270102892,64.574131,14.5208584,62.1245511,13.0239343446,62.1245511,13.0239343446,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","rhoebus",1,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","rhombicus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","ridens",1,31.1728192,-7.3366042,31.1728192,-7.3366042,31.1728192,-7.3366042,31.1728192,-7.3366042,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","rondanii",1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","rosae",8,36.7014631,-124.9999999,55,-72.7342162,44.6149437375,-102.538831275,41.6935215,-107.6232372,1,1,3,"sex","par"
"Pteromalidae","Pteromalus","rottensis",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","ruandaensis",1,-1.964663,30.0644358,-1.964663,30.0644358,-1.964663,30.0644358,-1.964663,30.0644358,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","rudowii",1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","ruficornis",1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","saltatorius",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","sapphireus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","scandiae",2,51.0834196,10.4234469,59.6749712,14.5208584,55.3791954,12.47215265,55.3791954,12.47215265,1,1,2,"sex","par"
"Pteromalidae","Pteromalus","semotus",41,-41.500083,-99.1333415,64.574131,172.8344077,41.3381038122,24.6541231177,46.7985624,19.0258159,3,20,89,"sex","par"
"Pteromalidae","Pteromalus","senegalensis",1,14.4750607,-14.4529611,14.4750607,-14.4529611,14.4750607,-14.4529611,14.4750607,-14.4529611,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","sequester",48,-41.500083,-157.9752029,64.6863136,172.8344077,37.3875541396,-21.6498538847,42.38573185,2.06335988169,4,8,40,"sex","par"
"Pteromalidae","Pteromalus","serratae",2,40.0028028,-4.0031039,46.603354,1.8883335,43.3030784,-1.0573852,43.3030784,-1.0573852,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","sestius",1,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","shanxiensis",1,37,112,37,112,37,112,37,112,2,2,2,"sex","par"
"Pteromalidae","Pteromalus","similis",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","simplex",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","sincerus",2,47.1817585,10.4234469,51.0834196,19.5060937,49.13258905,14.9647703,49.13258905,14.9647703,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","singularis",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","smaragdinus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","smaragdus",2,40.0028028,-4.0031039,59.6749712,14.5208584,49.838887,5.25887725,49.838887,5.25887725,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","solidaginis",2,46.603354,1.8883335,59.6749712,14.5208584,53.1391626,8.20459595,53.1391626,8.20459595,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","solidus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","sonchi",3,51.0834196,-0.540240236617,59.6749712,14.5208584,54.5179566333,8.13468835446,52.7954791,10.4234469,1,1,2,"sex","par"
"Pteromalidae","Pteromalus","sophax",1,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,0,0,0,"sex","par"
"Pteromalidae","Pteromalus","sparsus",1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0,"sex","par"
